Scientific name,Family,Flightless,Extinct,predicted
Dendroica tigrina,Parulidae,no,no,12.118795827265
Dendroica tigrina,Parulidae,no,no,18.6817967822771
Dendroica townsendi,Parulidae,no,no,9.12964659026905
Dendroica townsendi,Parulidae,no,no,14.1872186433597
Dendroica virens,Parulidae,no,no,9.12964659026905
Dendroica virens,Parulidae,no,no,14.1872186433597
Dendronanthus indicus,Motacillidae,no,no,27.4261920095475
Dendropicos abyssinicus,Picidae,no,no,22.4691572073603
Dendropicos abyssinicus,Picidae,no,no,23.1866539650766
Dendropicos elachus,Picidae,no,no,17.593203000384
Dendropicos elachus,Picidae,no,no,17.8266997721318
Dendropicos fuscescens,Picidae,no,no,28.5823228248297
Dendropicos fuscescens,Picidae,no,no,30.029281637783
Dendropicos gabonensis,Picidae,no,no,20.505196893569
Dendropicos gabonensis,Picidae,no,no,21.0160968287177
Dendropicos goertae,Picidae,no,no,44.9473578557504
Dendropicos goertae,Picidae,no,no,48.8447329514714
Dendropicos griseocephalus,Picidae,no,no,43.7100691424755
Dendropicos griseocephalus,Picidae,no,no,47.4013551094693
Dendropicos namaquus,Picidae,no,no,55.640527168256
Dendropicos namaquus,Picidae,no,no,61.4354339029896
Dendropicos obsoletus,Picidae,no,no,20.1258412172874
Dendropicos obsoletus,Picidae,no,no,20.598575584264
Dendropicos poecilolaemus,Picidae,no,no,24.5469984377634
Dendropicos poecilolaemus,Picidae,no,no,25.498525130173
Dendropicos pyrrhogaster,Picidae,no,no,57.8065776442693
Dendropicos pyrrhogaster,Picidae,no,no,64.0091720690145
Dendropicos xantholophus,Picidae,no,no,57.0787964950804
Dendropicos xantholophus,Picidae,no,no,63.1435937799051
Dendroplex picus,Furnariidae,no,no,35.1912174157735
Dendroplex picus,Furnariidae,no,no,40.1976852442988
Devioeca papuana,Petroicidae,no,no,12.0871000485853
Devioeca papuana,Petroicidae,no,no,12.8938234082711
Dicaeum agile,Dicaeidae,no,no,7.87146311907834
Dicaeum agile,Dicaeidae,no,no,8.96325936994573
Dicaeum annae,Dicaeidae,no,no,7.87146311907834
Dicaeum annae,Dicaeidae,no,no,8.96325936994573
Dicaeum aureolimbatum,Dicaeidae,no,no,6.14348986476819
Dicaeum aureolimbatum,Dicaeidae,no,no,7.08469679244913
Dicaeum celebicum,Dicaeidae,no,no,6.14348986476819
Dicaeum celebicum,Dicaeidae,no,no,7.08469679244913
Dicaeum chrysorrheum,Dicaeidae,no,no,7.87146311907834
Dicaeum chrysorrheum,Dicaeidae,no,no,8.96325936994573
Dicaeum concolor,Dicaeidae,no,no,5.3705644389196
Dicaeum concolor,Dicaeidae,no,no,6.2360192481947
Dicaeum cruentatum,Dicaeidae,no,no,6.14348986476819
Dicaeum cruentatum,Dicaeidae,no,no,7.08469679244913
Dicaeum geelvinkianum,Dicaeidae,no,no,6.14348986476819
Dicaeum geelvinkianum,Dicaeidae,no,no,7.08469679244913
Dicaeum hirundinaceum,Dicaeidae,no,no,6.14348986476819
Dicaeum hirundinaceum,Dicaeidae,no,no,7.08469679244913
Dicaeum trigonostigma,Dicaeidae,no,no,6.14348986476819
Dicaeum trigonostigma,Dicaeidae,no,no,7.08469679244913
Dichrozona cincta,Thamnophilidae,no,no,7.87146311907834
Dichrozona cincta,Thamnophilidae,no,no,8.86200097299673
Dicrurus adsimilis,Dicruridae,no,no,17.8868937673183
Dicrurus aeneus,Dicruridae,no,no,37.8347679871789
Dicrurus aeneus,Dicruridae,no,no,61.7259378490582
Dicrurus annectens,Dicruridae,no,no,53.3445551048493
Dicrurus annectens,Dicruridae,no,no,88.7061861445256
Dicrurus atripennis,Dicruridae,no,no,13.1659567161922
Dicrurus bracteatus,Dicruridae,no,no,66.927300578585
Dicrurus bracteatus,Dicruridae,no,no,112.70391116562
Dicrurus caerulescens,Dicruridae,no,no,37.8347679871789
Dicrurus caerulescens,Dicruridae,no,no,61.7259378490582
Dicrurus hottentottus,Dicruridae,no,no,71.8343504803877
Dicrurus hottentottus,Dicruridae,no,no,121.443609869531
Dicrurus leucophaeus,Dicruridae,no,no,62.2109404665705
Dicrurus leucophaeus,Dicruridae,no,no,104.337314598244
Dicrurus ludwigii,Dicruridae,no,no,13.1659567161922
Dicrurus macrocercus,Dicruridae,no,no,62.2109404665705
Dicrurus macrocercus,Dicruridae,no,no,104.337314598244
Dicrurus modestus,Dicruridae,no,no,17.8868937673183
Dicrurus paradiseus,Dicruridae,no,no,71.8343504803877
Dicrurus paradiseus,Dicruridae,no,no,121.443609869531
Dicrurus remifer,Dicruridae,no,no,41.4382854499393
Dicrurus remifer,Dicruridae,no,no,67.9474249822129
Didunculus placopedetes,Columbidae,no,yes,690.666338719732
Didunculus placopedetes,Columbidae,no,yes,690.666338719732
Didunculus strigirostris,Columbidae,no,no,288.379136988712
Didunculus strigirostris,Columbidae,no,no,288.379136988712
Diglossa duidae,Thraupidae,no,no,17.3703403175376
Diglossa duidae,Thraupidae,no,no,18.7300661193741
Diglossa major,Thraupidae,no,no,27.4261920095475
Diglossa major,Thraupidae,no,no,29.1233752146338
Dinemellia dinemelli,Ploceidae,no,no,41.5354231497936
Dinemellia dinemelli,Ploceidae,no,no,62.0148304311924
Dinopium benghalense,Picidae,no,no,111.352874433245
Dinopium benghalense,Picidae,no,no,114.30310469331
Dinopium javanense,Picidae,no,no,125.090358194875
Dinopium javanense,Picidae,no,no,128.707317628225
Dinopium shorii,Picidae,no,no,144.765848073128
Dinopium shorii,Picidae,no,no,149.392876409373
Diomedea amsterdamensis,Diomedeidae,no,no,6604.20431531485
Diomedea amsterdamensis,Diomedeidae,no,no,7669.38313552325
Diomedea bulleri,Diomedeidae,no,no,3039.30316117987
Diomedea bulleri,Diomedeidae,no,no,3299.51489816574
Diomedea cauta,Diomedeidae,no,no,3953.61560076344
Diomedea cauta,Diomedeidae,no,no,4018.66201305206
Diomedea chrysostoma,Diomedeidae,no,no,2984.01138528842
Diomedea chrysostoma,Diomedeidae,no,no,3254.41027611811
Diomedea epomophora,Diomedeidae,no,no,9111.06460963825
Diomedea epomophora,Diomedeidae,no,no,11780.5552183262
Diomedea exulans,Diomedeidae,no,no,7153.19769524344
Diomedea exulans,Diomedeidae,no,no,9250.31768613565
Diomedea melanophris,Diomedeidae,no,no,2886.20399255385
Diomedea melanophris,Diomedeidae,no,no,3174.10662912694
Diomedea nigripes,Diomedeidae,no,no,3543.64203538701
Diomedea nigripes,Diomedeidae,no,no,3702.00632224648
Dioptrornis brunneus,Muscicapidae,no,no,19.3534559533423
Dioptrornis brunneus,Muscicapidae,no,no,20.7498791844156
Dioptrornis chocolatinus,Muscicapidae,no,no,22.0019003291578
Dioptrornis chocolatinus,Muscicapidae,no,no,25.7094208607447
Dioptrornis fischeri,Muscicapidae,no,no,21.1511585137695
Dioptrornis fischeri,Muscicapidae,no,no,24.0699354917195
Diuca diuca,Thraupidae,no,no,27.4261920095475
Diuca diuca,Thraupidae,no,no,29.1233752146338
Dives dives,Icteridae,no,no,88.3642583190326
Dives dives,Icteridae,no,no,90.0157673027292
Dolichonyx oryzivorus,Icteridae,no,no,36.8303182108463
Dolichonyx oryzivorus,Icteridae,no,no,38.6803388751486
Doryfera johannae,Trochilidae,no,no,5.31363574187627
Doryfera johannae,Trochilidae,no,no,6.80690210459464
Drepanis coccinea,Fringillidae,no,no,20.4312093796554
Drepanis coccinea,Fringillidae,no,no,23.1019595788429
Drepanis funerea,Fringillidae,no,yes,40.1276023468504
Drepanis funerea,Fringillidae,no,yes,40.1976852442988
Drepanis pacifica,Fringillidae,no,yes,40.1276023468504
Drepanis pacifica,Fringillidae,no,yes,40.1976852442988
Dromaius baudinianus,Casuariidae,yes,yes,17256.9797165986
Dromaius minor,Casuariidae,yes,yes,10003.8617695656
Dromaius novaehollandiae,Casuariidae,yes,no,58967.5825299905
Dromas ardeola,Dromadidae,no,no,305.783604272594
Dromococcyx pavoninus,Cuculidae,no,no,69.4161529404041
Dromococcyx pavoninus,Cuculidae,no,no,69.4161529404041
Drymocichla incana,Cisticolidae,no,no,11.2455582885355
Drymocichla incana,Cisticolidae,no,no,19.9087581794989
Drymodes brunneopygia,Petroicidae,no,no,35.7387916497162
Drymodes brunneopygia,Petroicidae,no,no,67.2773570230208
Drymodes superciliaris,Petroicidae,no,no,44.2450948123086
Drymodes superciliaris,Petroicidae,no,no,93.4315116230099
Drymophila devillei,Thamnophilidae,no,no,17.3703403175376
Drymophila devillei,Thamnophilidae,no,no,19.4933589204575
Drymophila ferruginea,Thamnophilidae,no,no,14.5913944542717
Drymophila ferruginea,Thamnophilidae,no,no,16.3863812212621
Drymophila malura,Thamnophilidae,no,no,17.3703403175376
Drymophila malura,Thamnophilidae,no,no,19.4933589204575
Drymophila ochropyga,Thamnophilidae,no,no,14.5913944542717
Drymophila ochropyga,Thamnophilidae,no,no,16.3863812212621
Drymophila rubricollis,Thamnophilidae,no,no,14.5913944542717
Drymophila rubricollis,Thamnophilidae,no,no,16.3863812212621
Drymophila squamata,Thamnophilidae,no,no,14.5913944542717
Drymophila squamata,Thamnophilidae,no,no,16.3863812212621
Dryobates cathpharius,Picidae,no,no,44.0083112632336
Dryobates cathpharius,Picidae,no,no,44.3332251760714
Dryocopus hodgei,Picidae,no,no,226.123695815714
Dryocopus hodgei,Picidae,no,no,235.46742221255
Dryocopus javensis,Picidae,no,no,311.75058295606
Dryocopus javensis,Picidae,no,no,326.749831652793
Dryocopus martius,Picidae,no,no,275.443517357243
Dryocopus martius,Picidae,no,no,291.928344258251
Dryocopus pileatus,Picidae,no,no,290.949505909578
Dryocopus pileatus,Picidae,no,no,303.877476238611
Dryolimnas augusti,Rallidae,yes,yes,445.3752744179
Dryolimnas augusti,Rallidae,yes,yes,445.3752744179
Dryoscopus cubla,Malaconotidae,no,no,24.3006243708708
Dryoscopus cubla,Malaconotidae,no,no,27.8584741579726
Dryoscopus pringlii,Malaconotidae,no,no,22.9340634003321
Dryoscopus pringlii,Malaconotidae,no,no,26.8083503705968
Dryoscopus senegalensis,Malaconotidae,no,no,23.384900756234
Dryoscopus senegalensis,Malaconotidae,no,no,27.1570609431011
Ducula aenea,Columbidae,no,no,544.793551489927
Ducula aenea,Columbidae,no,no,544.793551489927
Ducula aurorae,Columbidae,no,no,747.864450693677
Ducula aurorae,Columbidae,no,no,747.864450693677
Ducula badia,Columbidae,no,no,608.183768339266
Ducula badia,Columbidae,no,no,608.183768339266
Ducula bicolor,Columbidae,no,no,394.943356118043
Ducula bicolor,Columbidae,no,no,394.943356118043
Ducula concinna,Columbidae,no,no,665.664317393745
Ducula concinna,Columbidae,no,no,665.664317393745
Ducula david,Columbidae,no,yes,107.482542348878
